ator_id	titulo_id	nome_personagem	tipo	titulo	ano_lancamento	generos	nome_ator	ano_nascimento	nota	numero_votos	duracao	sinopse
nm4911194	tt2049403	Astrid Deetz	Filme	Os Fantasmas Ainda se Divertem: Beetlejuice Beetlejuice	2024	['Comédia', 'Fantasia', 'Terror']	Jenna Ortega	2002	6.6	147221	105.0	Depois de uma tragédia familiar inesperada, três gerações da família Deetz voltam para casa em Winter River. Ainda assombrada por Beetlejuice, a vida de Lydia vira de cabeça para baixo quando sua filha adolescente rebelde, Astrid, descobre a misteriosa maquete da cidade no sótão, e o portal para a vida após a morte é acidentalmente aberto. Com problemas em ambos os reinos, é apenas uma questão de tempo até que alguém diga o nome de Beetlejuice três vezes, e o demônio travesso volte para levar ao mundo seu próprio estilo de caos.
nm2581521	tt2056366	Sebastian Kydd	Série de TV	The Carrie Diaries	2013	['Comédia', 'Drama', 'Romance']	Austin Butler	1991	7.0	29419	42.0	Carrie Bradshaw está em seu último ano do ensino médio no início de 1980. Ela começa a questionar sobre amor, sexo, amizade e família enquanto navega os mundos da escola e Manhattan.
nm0799777	tt2061739	Yellow Peanut	Jogo	M&M's: The Lost Formulas	2000	['Ação', 'Aventura', 'Comédia']	J.K. Simmons	1955	6.0	76	0.0	O M&M's Lost Formulas é o primeiro videogame baseado em M&M e foi lançado em 28 de setembro de 2000 para Macintosh e Microsoft Windows.Foi publicado pela Simon & Schuster Interactive Productions na América do Norte e Jowood Productions na Europa e desenvolvido pela Boston Animation.É um Bandicoot Crash, Super Magnetic Neo & Donald Duck: Goin 'Quackers Style Game, e também é opcionalmente um jogo que ensina matemática.
nm4911194	tt20672490	Camila	Filme	Pânico Americano	2022	['Ação', 'Comédia', 'Terror']	Jenna Ortega	2002	4.9	5179	101.0	Depois que um governador emite uma ordem executiva para prender os filhos de imigrantes indocumentados, os jovens detidos são oferecidos a oportunidade de ter suas acusações retiradas, se oferecendo como voluntários para cuidar dos idosos. No entanto, uma vez dentro do centro de cuidados para idosos, eles descobrem segredos mais sinistros do que poderiam ter imaginado.
nm1684869	tt2078554	Kagan	Jogo	BloodRayne: Betrayal	2011	['Ação', 'Aventura', 'Fantasia']	Troy Baker	1976	6.4	72	0.0	Bloodrayne: Betrayal é um jogo de ação e aventura de rolagem lateral de 2011.É o terceiro título da série Bloodrayne.Ao contrário dos jogos anteriores do 3D Hack 'n Slash antes dele, este jogo é um rolador lateral 2D com sprites gráficos HD e ataques muito sangrentos.Não se sabe se o jogo ocorre ou não na mesma continuidade que o resto da série, pois sua história parece independente.O jogo tem um alto nível de dificuldade, comparável ao de jogos como Ninja Gaiden e algumas das realizações exigem horas de trabalho para alcançar.
nm0005342	tt2091478	Bauer	Filme	Sem Ar	2015	['Drama', 'Ficção Científica', 'Suspense']	Norman Reedus	1969	5.1	12750	95.0	Quando uma precipitação nuclear torna a atmosfera irrespirável, dois homens terão de manter saudável o ambiente extremamente frágil do último lugar habitável na Terra e ao mesmo tempo cuidar dos corpos de um grupo de pessoas criogenicamente conservadas, a serem despertas somente quando as condições do planeta permitirem. Para tanto, porém, os guardiões terão de manter a própria sanidade mental na clausura de um bunker subterrâneo.
nm1684869	tt20918700	Joel	Jogo	The Last of Us: Part I	2022	['Ação', 'Aventura', 'Drama']	Troy Baker	1976	9.7	10630	0.0	Experimente a narrativa emocional e os personagens inesquecíveis de Joel e Ellie em The Last of Us, vencedor de mais de 200 prêmios Game of the Year e agora reconstruídos para o PlayStation 5. Desfrute de uma revisão total da experiência original, reproduzida fielmente, mas incorporando jogos modernizados, controles aprimorados e opções de acessibilidade expandidas.Além disso, sinta -se imerso com efeitos aprimorados e exploração e combate aprimorados.Também inclui o DLC da Story para trás.
nm1659221	tt20969586	Bucky Barnes	Filme	Thunderbolts*	2025	['Ação', 'Aventura', 'Crime']	Sebastian Stan	1982	0.0	0	0.0	Os Thunderbolts são uma equipe de anti-heróis da Marvel. A equipe consiste principalmente de supervilões retificados.
nm1684869	tt21054944	Ryan	Curta	Godspeed	2023	['Animação', 'Drama', 'Ficção Científica']	Troy Baker	1976	8.3	306	28.0	GODSPEED acompanha a jornada de Iris, uma jovem, e seu adorável ajudante robô de karaokê, Bowie, enquanto eles navegam pela paisagem desolada e pelas casas abandonadas de seu mundo em ruínas. Seu caminho toma um rumo inesperado quando eles se deparam com uma transmissão misteriosa que contém a chave para sua fuga. Para receber a mensagem, ela precisa sobreviver a uma tempestade que pode destruir seu planeta.
nm1659221	tt21097228	Edward	Filme	Um Homem Diferente	2024	['Comédia', 'Drama', 'Suspense']	Sebastian Stan	1982	6.9	28820	112.0	Edward é um aspirante a ator que passa por um procedimento médico radical para transformar sua aparência. Mas esse tão sonhado novo rosto logo se transforma em pesadelo, à medida que ele não consegue o papel para o qual nasceu para desempenhar e passa a ficar obcecado em recuperar o que foi perdido.
nm1102577	tt2115295	Ginger	Filme	Ginger e Rosa	2012	['Drama']	Elle Fanning	1998	6.2	11989	90.0	Ginger e Rosa são amigas inseparáveis a crescer nos anos 60 em Londres. Ambas  sonham com uma vida melhor que a de suas mães. A maneira como atravessam a ameaça da Guerra Fria e a revolução sexual da época, vai redefinir o seu relacionamento.
nm1684869	tt21197740	Batman	Vídeo	Batman e Superman: Batalha dos Super Filhos	2022	['Ação', 'Animação', 'Ficção Científica']	Troy Baker	1976	6.8	5909	79.0	Jonathan Kent e o jovem companheiro relutante Damian Wayne estão encarregados de salvar o mundo da destruição iminente. Os dois devem unir forças para resgatar seus pais e salvar o planeta, tornando-se os super-heróis que deveriam ser.
nm1684869	tt21197740	Bruce Wayne	Vídeo	Batman e Superman: Batalha dos Super Filhos	2022	['Ação', 'Animação', 'Ficção Científica']	Troy Baker	1976	6.8	5909	79.0	Jonathan Kent e o jovem companheiro relutante Damian Wayne estão encarregados de salvar o mundo da destruição iminente. Os dois devem unir forças para resgatar seus pais e salvar o planeta, tornando-se os super-heróis que deveriam ser.
nm1684869	tt21201832	Wyatt Taylor	Jogo	Fort Solis	2023	['Terror', 'Ficção Científica', 'Suspense']	Troy Baker	1976	6.4	219	0.0	Fort Solis é um thriller de terceira pessoa para um jogador, ambientado no lado oposto de Marte.O engenheiro Jack Leary responde a um alarme de rotina.Ao chegar a um Fort Solis adormecido, ele fica nervoso pela falta de qualquer equipe da base.À medida que a noite cresce, eventos mais longos começam a se desvendar e a ficar fora de controle.O mistério do que Fort Solis foi criado para começa a aparecer junto com sua equipe.Jack pode escapar com o que descobriu e, mais importante, sua vida?
nm1684869	tt2121814	Rifters	Jogo	Starhawk	2012	['Ação', 'Ficção Científica']	Troy Baker	1976	7.0	85	0.0	Starhawk é um jogo de arcade de vetor de 1979 da Cinematronics.Starhawk é uma filmagem com um ambiente fixo.O jogo era único na época, pois apresentava os gráficos de uma maneira pseudo-três dimensional.Essencialmente, o jogo é uma versão simples de videogame de The Star Wars: Episódio IV Trench Run.Mais tarde, o jogo foi transportado para o console de videogame Vectrex em 1982. O jogo é lembrado como tendo gráficos bastante avançados para a época e sendo o primeiro videogame baseado em ou ter referências visíveis a Star Wars.
nm1684869	tt2121814	Outcast Prisoner	Jogo	Starhawk	2012	['Ação', 'Ficção Científica']	Troy Baker	1976	7.0	85	0.0	Starhawk é um jogo de arcade de vetor de 1979 da Cinematronics.Starhawk é uma filmagem com um ambiente fixo.O jogo era único na época, pois apresentava os gráficos de uma maneira pseudo-três dimensional.Essencialmente, o jogo é uma versão simples de videogame de The Star Wars: Episódio IV Trench Run.Mais tarde, o jogo foi transportado para o console de videogame Vectrex em 1982. O jogo é lembrado como tendo gráficos bastante avançados para a época e sendo o primeiro videogame baseado em ou ter referências visíveis a Star Wars.
nm1684869	tt2122430	Ryu Hayabusa	Jogo	Ninja Gaiden 3	2012	['Ação', 'Aventura', 'Fantasia']	Troy Baker	1976	6.2	287	0.0	Ninja Gaiden 3 é a primeira entrada principal da série Modern Ninja Gaiden a não ser dirigida pelo ex -chefe da equipe Ninja, Tomonobu Itagaki.O NG3 apresenta novos mecânicos de jogo, um foco nas conseqüências e nos modos online de 8 jogadores.
nm1684869	tt2124813	Siris	Jogo	Infinity Blade II	2011	['Aventura', 'Fantasia']	Troy Baker	1976	8.1	166	0.0	O Infinity Blade II é um videogame de role-playing de ação para os dispositivos móveis iOS desenvolvidos pela Chair Entertainment e Epic Games lançados pela Apple App Store.O jogo é a sequência da aclamada lâmina infinita dos mesmos desenvolvedores.O Infinity Blade II foi anunciado em 4 de outubro de 2011 durante a palestra de apresentação do Apple iPhone 4S.Foi posteriormente lançado em 1º de dezembro de 2011. O jogo apresenta gráficos aprimorados e um enredo que continua com o romance Infinity Blade: Awakening.Uma sequência e parcela final da série, o Infinity Blade III, foi lançado em 18 de setembro de 2013.
nm1684869	tt21292982	Xav	Filme	Him	2024	['Comédia', 'Drama', 'Romance']	Troy Baker	1976	7.2	21	80.0	Os cinco finalistas de um reality show de namoro enfrentam produtores manipuladores, o medo de ficarem sozinhos para sempre e a natureza enganosa de seu pretendente. Isolados em uma vila remota, esses ex-competidores precisam se unir para afirmar sua autoestima diante do pretendente e dos produtores do programa, que os manipularam para que se apaixonassem.
nm1659221	tt21357150	Bucky Barnes	Filme	Vingadores: Apocalipse	2026	['Ação', 'Aventura', 'Ficção Científica']	Sebastian Stan	1982	0.0	0	0.0	Um próximo filme da Fase 6 do Universo Cinematográfico Marvel e parte da Saga Multiverso. Informações da história ainda não reveladas.
nm1659221	tt21357150	Winter Soldier	Filme	Vingadores: Apocalipse	2026	['Ação', 'Aventura', 'Ficção Científica']	Sebastian Stan	1982	0.0	0	0.0	Um próximo filme da Fase 6 do Universo Cinematográfico Marvel e parte da Saga Multiverso. Informações da história ainda não reveladas.
nm3081796	tt21375602	Iam	Filme	Love Me	2024	['Drama', 'Romance', 'Ficção Científica']	Steven Yeun	1983	5.1	2466	91.0	Uma história de amor entre um satélite e uma boia.
nm3081796	tt21375602	Liam	Filme	Love Me	2024	['Drama', 'Romance', 'Ficção Científica']	Steven Yeun	1983	5.1	2466	91.0	Uma história de amor entre um satélite e uma boia.
nm0799777	tt2140479	Ray King	Filme	O Contador	2016	['Ação', 'Crime', 'Drama']	J.K. Simmons	1955	7.3	344635	128.0	O matemático Christian Wolff sente-se muito mais à vontade lidando com números do que com pessoas. Atualmente, trabalha como contador autônomo para uma das maiores organizações criminosas do mundo. Com a receita federal no encalço, ele resolve mudar de ares e atender um novo cliente, uma empresa de equipamentos robóticos onde um dos funcionários descobriu um desvio gigantesco de recursos. À medida que Christian se aprofunda nos registros da empresa e se aproxima da verdade, o número de cadáveres começa a crescer rapidamente.
nm1684869	tt2140553	Joel	Jogo	The Last of Us	2013	['Ação', 'Aventura', 'Drama']	Troy Baker	1976	9.7	82563	0.0	Em um mundo hostil e pós-pandêmico, Joel e Ellie, reunidos por circunstâncias desesperadas, devem confiar um no outro para sobreviver a uma jornada brutal pelo que resta dos Estados Unidos.
nm2581521	tt21454134	Benny	Filme	Clube dos Vândalos	2023	['Crime', 'Drama']	Austin Butler	1991	6.6	66989	116.0	Kathy, uma membro obstinado dos Vândalos, casada com um motociclista selvagem e imprudente chamado Benny, conta a evolução dos Vândalos ao longo de uma década, começando como um clube local unido por bons momentos, motos a roncar e respeito pelo seu forte e firme líder, Johnny. A medida que a vida nos Vândalos se torna mais perigosa e o clube ameaça tornar-se uma gangue mais sinistra, Kathy, Benny e Johnny são forçados a fazer escolhas sobre sua lealdade.
nm1684869	tt2160251	Football Commentator	Jogo	Kinect Sports: Season Two	2011	['Ação', 'Família', 'Esporte']	Troy Baker	1976	6.7	107	0.0	A segunda temporada do Kinect Sports é uma sequência do vendedor multimilionário de 2010 da Rare, Kinect Sports, com 6 novos eventos, rastreamento de corpo inteiro e controle de voz no jogo.
nm2794962	tt2172934	Zooey Renner	Filme	3 Dias para Matar	2014	['Ação', 'Drama', 'Suspense']	Hailee Steinfeld	1996	6.2	99708	117.0	Ethan Renner (Kevin Costner), veterano agente secreto, está à beira da morte. Seu último desejo é reatar com sua filha, com quem perdeu contato há muito tempo. Temendo não ter tempo hábil para salvar seus relacionamentos com a menina e com a ex-esposa, este homem descobre a existência de uma potente droga que pode salvá-lo, contanto que ele aceite um derradeiro trabalho.
nm1869101	tt2180339	Melinda	Filme	Águas Profundas	2022	['Crime', 'Drama', 'Mistério']	Ana de Armas	1988	5.5	64611	115.0	Vic e Melinda são um casal que, ao tentar resolver os problemas do casamento, abre a relação para ter casos com outras pessoas. Mas, quando os amantes de Melinda passam a aparecer mortos, Vic se torna o principal suspeito dessa série de assassinatos.
nm1684869	tt2182384	Sinestro	Jogo	Injustice: Gods Among Us	2013	['Ação', 'Aventura', 'Fantasia']	Troy Baker	1976	7.9	7446	0.0	E se nossos maiores heróis se tornassem nossa maior ameaça?Injustice: Gods Entre nós introduz uma nova franquia ousada ao gênero de jogo de luta dos estúdios Netherrealm, criadores do jogo definitivo de luta Mortal Kombat.Apresentando os ícones da DC Comics, como Batman, Cyborg, The Flash, Harley Quinn, Nightwing, Solomon Grundy, Superman e Mulher Maravilha, o último título do prêmio estúdio premiado apresenta uma história original profunda.Heróis e vilões se envolverão em batalhas épicas em grande escala em um mundo onde a linha entre o bem e o mal foi borrada.
nm1684869	tt2182384	Nightwing (Dick Grayson)	Jogo	Injustice: Gods Among Us	2013	['Ação', 'Aventura', 'Fantasia']	Troy Baker	1976	7.9	7446	0.0	E se nossos maiores heróis se tornassem nossa maior ameaça?Injustice: Gods Entre nós introduz uma nova franquia ousada ao gênero de jogo de luta dos estúdios Netherrealm, criadores do jogo definitivo de luta Mortal Kombat.Apresentando os ícones da DC Comics, como Batman, Cyborg, The Flash, Harley Quinn, Nightwing, Solomon Grundy, Superman e Mulher Maravilha, o último título do prêmio estúdio premiado apresenta uma história original profunda.Heróis e vilões se envolverão em batalhas épicas em grande escala em um mundo onde a linha entre o bem e o mal foi borrada.
